ID,eyetrial,TL_early,TL_prenuclear,TL_nuclear,TL_adverb,TR_early,TR_prenuclear,TR_nuclear,TR_adverb,BR_early,BR_prenuclear,BR_nuclear,BR_adverb,BL_early,BL_prenuclear,BL_nuclear,BL_adverb
2,60,0,0,0,0,0,0.022111410012466373,0,0,0,0,0.04146709533495178,0.021586510071517618,0,0.0206023226822387,0,0.030116134111934912
2,61,0,0,0,0.026811180832857957,0.014945807187678265,0.030861380490587564,0,0,0,0,0,0.0096406160867085,0,0.03029092983456931,0.03280091272104963,0.04004563605248146
2,62,0,0,0,0,0,0,0,0.026210153482880756,0,0,0,0.047284533648170014,0,0,0,0.008382526564344746
2,63,0,0,0,0.022263995770428244,0,0,0,0,0,0,0.026317335369793807,0.03048816307348881,0,0,0,0
2,64,0,0,0,0,0,0,0.011002444987775062,0,0,0,0,0.037253892677905034,0,0,0,0.023806459915068846
2,65,0,0,0,0.07603033300362677,0,0,0,0,0,0,0,0,0,0,0,0
2,66,0,0,0,0.037504735446394745,0,0,0,0.039840889001136505,0,0,0,0,0,0,0,0
2,67,0,0,0,0,0,0,0,0.008602650546384562,0,0,0,0.02615670774238549,0,0,0,0.0963148105091839
2,68,0,0,0,0.042326289991389016,0,0,0,0,0,0,0,0.011856660263628535,0,0,0,0
2,69,0,0,0,0.012390624002043814,0,0,0,0,0,0.04119563134700134,0.007472695918758382,0.03340358944880884,0,0,0.02209874177684103,0
2,70,0,0,0,0,0,0,0,0.04427904629746436,0,0,0.016651949034943863,0,0,0,0,0.041566797022833356
2,71,0,0,0,0.08275307980717729,0,0,0,0,0,0,0.015733797536154257,0,0,0,0,0
2,72,0,0,0,0,0,0,0,0,0,0,0,0.048783191972947504,0,0,0,0.029159044292920894
2,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011241696474195196,0.0763640492817805
2,74,0,0,0,0.04090040601862909,0,0,0,0.02621208502507762,0,0,0,0,0,0,0.0149868641031765,0
2,75,0,0,0,0,0,0,0,0,0,0,0,0.055913739439751003,0,0,0,0
2,76,0,0,0,0,0,0,0,0.0031305375073833433,0,0,0,0.0377436503248671,0,0,0,0
2,77,0,0,0,0,0,0,0.028427757291317465,0.030841434797184042,0,0.07770700636942675,0,0,0.036339255782769024,0,0,0
2,78,0,0,0.023605884365378037,0,0.03181662675333562,0.027163872733492987,0.009168662333219295,0,0,0,0,0,0,0,0.009716045159083133,0.07109134450906603
2,79,0,0,0,0,0,0,0,0.04128223326236101,0,0,0,0,0,0.015318192571563756,0.018571090607996214,0.05701443103856163
2,80,0,0,0,0.005314589405108864,0,0,0,0.025944339676552946,0,0,0,0.035602034401965826,0,0,0,0
2,81,0,0,0,0,0,0,0,0.09181563906116989,0,0,0,0,0,0.03058494466739633,0,0
2,82,0,0,0,0,0,0,0.038533410657903215,0.05180746182099362,0,0,0,0,0,0,0,0
2,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046613837650662585
2,84,0,0,0,0,0,0,0,0,0,0,0.04011461318051576,0.02835482330468004,0,0,0,0.03689111747851003
2,85,0,0,0,0,0,0,0,0.05214649527043415,0,0,0.017948096046568034,0.03359204462769828,0,0,0.01012612175600291,0.02661896677176813
2,86,0,0,0,0,0,0,0,0.05763726255529534,0,0,0,0,0,0,0,0.057442102524069734
2,87,0,0,0,0,0,0,0.017403035413153457,0,0,0,0,0,0,0,0,0
2,88,0,0,0,0,0,0,0,0.04679833169774288,0,0,0.018584396467124634,0,0,0,0,0
2,89,0.0130088385410183,0.01767708203659903,0,0,0,0.029378812398854724,0,0,0,0,0.014813892692642848,0.07743059878003236,0,0.02340346072451139,0,0
2,90,0,0.016469540887701896,0,0.06129975836194836,0,0,0,0,0,0.048200432404934504,0,0.035037517486964265,0,0,0,0
2,91,0,0,0,0,0,0.014117505707076775,0.018563018142496696,0.02246786014658176,0,0,0,0,0,0,0,0
2,92,0,0,0.01071381622190088,0,0,0,0,0.01662942027080321,0,0,0,0,0,0,0,0.05140002629157355
2,93,0,0,0,0.027479557211993102,0,0,0.012015352950992935,0.01668799020971241,0,0.023863825999888746,0.0070089558880792125,0,0,0.011737219780831061,0.005840796573399343,0
2,94,0,0,0,0.027377604316133845,0,0,0,0.035298169086839234,0,0,0,0,0,0,0.02129369224588188,0
2,95,0,0,0,0.011830635118306352,0,0,0,0.032254047322540474,0,0,0,0.024221668742216686,0,0,0,0
2,96,0,0,0,0,0,0,0,0,0,0,0.021916502888452146,0.0515752486451075,0,0.01870049431242928,0,0
2,97,0,0,0,0,0,0.014120227568716157,0,0,0,0,0,0,0,0,0.015216944273082459,0.057577626979230925
2,98,0,0,0,0,0,0,0,0,0,0,0,0.11281451945552042,0,0,0,0
2,99,0,0,0.010540093689721686,0,0,0,0.020046844860843207,0.03664921465968586,0,0.061036098098649766,0,0,0,0,0,0
3,100,0,0,0,0.03307493540051679,0,0,0,0,0,0,0,0,0,0,0,0
3,101,0.023851590106007067,0,0,0,0,0.03521790341578328,0.02308598351001178,0,0,0,0,0.00812720848056537,0.010954063604240283,0,0.008539458186101296,0.03356890459363958
3,102,0,0.01491792022969852,0,0,0.04475376068909556,0,0,0.02122214593346233,0,0,0,0.008364022220835154,0,0.022657761687784782,0,0.024967230509955682
3,103,0,0,0,0.03172446387428369,0,0,0,0,0,0,0,0.017014237608554382,0,0,0,0
3,104,0,0,0,0,0,0,0,0.04658828700142841,0,0,0,0,0,0,0,0.010768047467311284
3,105,0,0,0,0.0019801980198019802,0,0,0,0,0,0,0,0,0,0,0,0
3,106,0,0,0,0,0,0,0,0,0,0,0,0.023393807120447415,0,0,0,0.010844359568953759
3,107,0,0,0,0,0,0,0,0.04368130303548038,0,0,0,0.010251153254741158,0,0,0,0.009396890483512728
3,108,0,0,0,0,0.003756851635154277,0,0.023957627640574,0.018722670444047546,0,0,0,0,0.025682084128841536,0,0,0
3,109,0,0,0,0,0,0,0,0,0,0,0,0.025887214389888186,0,0,0,0.031234807972775887
3,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,111,0,0,0,0,0,0,0,0,0,0,0,0.02116660845267202,0,0,0,0
3,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,17,0,0,0,0.0457055517207376,0,0,0,0,0,0,0,0,0,0,0,0
3,18,0,0,0,0,0,0,0,0,0,0,0,0.0072515624254568005,0,0,0,0.026811697915175802
3,19,0,0,0,0,0,0,0,0.02950362520914668,0,0,0,0,0,0,0,0
3,20,0,0,0,0,0,0,0,0,0,0,0,0.007114976036365433,0,0,0,0
3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028021915306471863
3,22,0,0,0,0,0,0,0,0,0,0,0,0.02088246855345912,0,0,0,0
3,23,0,0,0,0,0,0,0,0,0,0,0,0,0.011190233977619531,0,0,0.03235963764956644
3,24,0,0,0,0.024964723759904484,0,0,0,0.02149137088896125,0,0,0,0,0,0,0,0
3,25,0,0,0,0,0,0,0,0.033168172544447684,0,0,0.018770037889828037,0,0,0,0,0
3,26,0,0,0,0,0,0,0,0,0,0.01311149739259995,0.040576111249068784,0.030295505338962008,0,0,0.00893965731313633,0.032977402532902905
3,27,0,0.012438514162944536,0,0.030983208005880024,0,0.0145869847910895,0,0.07050375982359926,0,0,0,0,0,0,0,0
3,28,0,0,0.037376502797286035,0.012260445185097012,0,0,0,0.024639923818593024,0,0,0,0.03565051779550053,0,0,0,0.007201523628139507
3,29,0,0,0,0.026027397260273973,0,0,0,0.013281715306730196,0,0,0,0,0,0,0,0
3,30,0,0,0,0,0,0,0,0.030589760207388204,0,0,0,0,0,0,0,0
3,31,0.014547617759991346,0,0,0.01287112649397004,0,0,0,0.01811692174571413,0,0,0,0.025850413714780165,0,0,0,0
3,32,0,0,0.036762950584865124,0.00960849844831702,0,0.01169730245882072,0,0.09620434471234185,0,0,0,0.016053950823585583,0,0,0,0
3,33,0,0,0,0,0,0,0,0.024217365623154165,0,0,0,0,0,0,0,0
3,34,0,0,0,0,0,0,0,0.02317590783534326,0,0,0,0,0,0,0,0
3,35,0.019514137793707687,0.03033320058409664,0,0.03630691623523165,0,0,0,0.018717642373556352,0.012677552104075401,0,0.02143900172574008,0,0,0.026682596575069693,0,0
3,36,0,0,0,0.007128969539857421,0,0,0,0,0,0,0,0.01351014507203749,0,0,0,0
3,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,38,0,0,0,0,0,0,0,0.045644447215813434,0,0,0,0,0,0,0,0
3,39,0,0,0,0,0,0,0,0,0,0,0,0.01614859258313653,0,0,0,0
3,40,0,0,0,0,0,0,0,0.03303814713896458,0,0,0,0,0,0,0,0
3,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,42,0,0,0,0.04784295286234865,0,0,0,0.028505936287763017,0,0,0,0.007699541554014341,0,0,0,0
3,43,0,0,0,0.04579084183163367,0,0,0,0,0,0.014730387255882157,0,0,0,0,0,0
3,44,0.004088050314465409,0,0,0.052075471698113204,0,0,0,0.011320754716981131,0,0,0,0,0.024968553459119497,0.033459119496855344,0.012138364779874214,0
3,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0464870309745656
3,46,0,0,0,0,0,0,0,0,0,0,0.014093329157532102,0.059191982461634825,0,0,0,0.04108988412151582
3,47,0,0,0,0.011486486486486487,0,0,0,0.039680589680589684,0,0,0,0,0,0,0,0
3,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,49,0,0,0,0.010578718108276292,0,0,0,0,0,0,0,0,0,0,0,0
3,50,0,0.017197805584663748,0,0,0,0,0,0,0,0,0,0.034703815570486345,0,0,0,0
3,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,52,0,0,0,0,0,0,0,0,0,0,0,0.011791128579449747,0,0,0,0.022147357913781272
3,53,0,0,0,0,0,0,0,0.055844942459115685,0,0,0,0,0,0,0,0.009630526953361598
3,54,0,0,0,0.026418209694539452,0,0,0,0,0,0,0,0,0,0,0,0
3,55,0,0,0,0,0,0,0,0,0,0,0,0.020546001475679664,0,0,0,0
3,56,0,0,0,0,0,0,0,0,0,0,0,0.023042890500184342,0,0,0,0
3,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,58,0,0,0,0.02437978560490046,0,0,0,0,0,0,0,0,0,0,0,0
3,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,60,0,0,0,0,0.023751722327931237,0,0,0.03936749557115675,0.014369135883472214,0.009907486385407782,0,0,0,0,0,0.016206285676792862
3,61,0,0,0,0.025556189389617796,0,0,0,0,0,0,0,0,0,0,0,0
3,62,0,0,0,0,0,0,0,0.06097992916174735,0,0,0,0.010566706021251477,0,0,0,0
3,63,0,0,0,0,0,0,0,0,0,0,0,0.015978382188803382,0,0,0,0
3,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030562347188264057
3,65,0,0,0,0.03996043521266073,0,0,0,0.013122321134190571,0,0,0,0,0,0,0,0
3,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,67,0.036328760753313184,0,0,0,0,0,0,0.033306207858637527,0,0.01703092304115322,0,0.02993489886073006,0,0.027900488258544524,0,0.03685189490816089
3,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03484135921043916
3,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013859615507440762
3,70,0,0,0,0.045351330894411505,0,0,0,0.012930490727892015,0,0,0.01557966443799672,0,0,0,0,0
3,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,72,0,0,0,0,0,0,0,0,0,0,0,0.022395919951216807,0,0,0,0.013526248683408171
3,73,0,0,0,0.02378924657923125,0,0,0,0.006926701867938454,0,0,0,0,0,0,0,0
3,74,0,0,0,0.016539288273226652,0,0,0,0,0,0,0,0,0,0,0,0
3,75,0,0,0,0.05407959092930191,0,0,0,0,0,0,0,0,0,0,0,0
3,76,0,0.017365623154164206,0,0,0.017838157117542823,0,0,0.11901949202598937,0.00106320141760189,0,0,0,0,0,0,0
3,77,0,0,0,0.03211532014750251,0,0,0,0,0,0,0,0,0,0,0,0
3,78,0,0,0,0,0,0,0,0.015121450564488539,0,0,0,0,0,0,0,0
3,79,0.018571090607996214,0.020995978235154956,0.012834161343742607,0.038739058433877455,0,0.007747811686775491,0,0.018630234208658624,0,0,0,0.01667849538679915,0,0,0,0
3,80,0.034916280930338876,0.02971598377050117,0,0,0,0.02708726212926453,0,0.0702325847191268,0,0,0.0192010972055546,0,0,0,0,0
3,81,0,0,0,0,0,0,0,0,0,0,0,0.01045847014471604,0.011066520734525112,0,0,0.06475738781466618
3,82,0,0,0,0.026419228043044012,0,0,0,0.011920871190154005,0,0.020942071009730008,0,0.009665571235260004,0.02274631097364521,0.046265867646111215,0.028223468006959213,0
3,83,0,0,0,0.017180528734101353,0,0,0,0,0,0,0,0,0,0,0,0
3,84,0.01444603629417383,0,0,0,0.015222063037249284,0,0,0,0,0,0.013908787010506208,0,0,0,0,0.0359360076408787
3,85,0.00654862963861266,0.012369633761823914,0,0.0538442881397041,0,0,0.025951976715983507,0,0,0,0,0,0,0,0,0
3,86,0.01795472287275566,0.01945094977881863,0,0,0,0.024525110590684362,0,0.018214936247723135,0,0.01483216237314598,0,0,0.00702576112412178,0,0,0.08886286755139214
3,87,0,0,0,0,0,0,0,0.03305227655986509,0,0,0,0,0,0,0,0.00802698145025295
3,88,0,0,0,0,0,0,0,0,0,0,0,0.04600098135426889,0,0,0,0
3,89,0,0.024150379683804308,0,0,0,0.01462716295281962,0,0,0,0,0.022283082285572017,0.01829951450267646,0.01282210880119507,0,0,0.057077057139300384
3,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,91,0.01694100684849213,0.019824582482278023,0,0,0,0,0.019764507989907486,0,0.013276462813889223,0,0,0.07515318995554487,0,0,0,0
3,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00782174313132641
3,93,0,0,0,0,0,0,0,0.1328364020693108,0,0,0,0,0,0,0,0
3,94,0,0,0,0,0,0,0,0.01670206049474832,0,0,0,0,0,0,0,0.01555415255696493
3,95,0,0,0,0,0,0,0,0,0,0,0,0.0387920298879203,0.009277708592777085,0.014134495641344957,0,0
3,96,0,0,0,0,0,0,0,0,0,0,0,0.024000952891429932,0,0,0,0
3,97,0,0.02056343820686819,0.035917472067996434,0.010281719103434095,0,0,0,0,0,0,0,0.010967167043663033,0,0,0,0
3,98,0,0.04035473669737385,0,0,0,0,0.022274164718823045,0,0,0,0,0.024336587377973326,0.016293139007287228,0,0.02151794307713461,0.026055272927265227
3,99,0,0.014535684761642326,0.04574262882336732,0,0,0,0,0,0,0,0,0.02218241939928355,0,0,0,0.016740148801322678
4,100,0,0,0.008333333333333333,0.0582687338501292,0.01124031007751938,0.07228682170542636,0,0,0,0,0,0,0,0.011434108527131783,0.023901808785529714,0
4,101,0.00995288574793875,0.032449941107184924,0,0,0.0251472320376914,0.010011778563015312,0,0,0,0.019434628975265017,0,0.13091872791519435,0,0,0.013309776207302709,0
4,102,0,0,0,0,0,0,0.018787840958741652,0,0,0.03314399850196617,0.008301604144560265,0.05417889020660383,0.02534173896760502,0.0364521565445353,0.002683977279820236,0
4,103,0.032315236013469605,0.03148815501860932,0,0.05671412536184794,0,0.006380339103207892,0.04507591421988539,0.020204407160158328,0,0.01595084775801973,0,0,0,0,0,0
4,104,0,0.021755851005384023,0,0.08152950225249972,0,0,0.013240303263377651,0,0,0.007856279529722008,0,0.03620481265794968,0,0,0,0
4,105,0,0.03001237623762376,0.014913366336633663,0.015903465346534654,0,0.0655940594059406,0.011695544554455446,0.04832920792079208,0,0,0,0,0,0,0,0
4,106,0,0.026872186604828808,0,0,0,0.012549447551493656,0,0.08866457509207475,0,0.022916382485336242,0,0,0.04828809166552994,0,0,0
4,107,0.012529187311350304,0.054558915655789054,0,0,0.004840822370294436,0.010478956660402073,0,0,0,0.006663249615581753,0,0.10006264593655675,0,0.006948003872657896,0,0
4,108,0,0,0.00899180883168073,0.07415162899550409,0,0,0,0,0,0.05204163330664532,0.016443924370265442,0,0.03812280593705734,0,0.011886432222701238,0
4,109,0,0.03609625668449198,0.015252795333009236,0.053475935828877004,0,0.009175984443364123,0,0,0.042416140009722894,0,0,0.09583130772970345,0,0.012275157997083131,0,0
4,110,0,0,0.023606883270174565,0,0.023109896253960364,0.040318071690377086,0,0.06137789650245387,0,0,0,0,0.014661116978318942,0.013977759831024415,0.007019941604025595,0.05162452630925017
4,111,0,0,0,0,0.043450925602514845,0.0729304924903947,0,0,0,0,0,0,0,0,0.012574222843171499,0.09549423681453022
4,112,0,0.03619320400989454,0,0,0.03996875406848067,0,0,0.06737403983856269,0,0,0,0,0,0.02460617107147507,0.028837390964718136,0.04048951959380289
4,17,0.016960851986983532,0.020806626565427474,0,0,0,0,0,0,0,0,0.015629622325214476,0,0,0.014199783058869934,0.01883443447391776,0.18163889162804459
4,18,0,0,0,0,0,0,0,0.050331568150374505,0,0,0,0,0,0.037450503315681505,0.018176613711177902,0.062449310624493104
4,19,0.03558282208588957,0.020133853876185166,0.015950920245398775,0,0,0.02147239263803681,0.026045733407696597,0,0,0,0,0.007306190741773564,0,0,0,0.07479085331846068
4,20,0,0.0067196995899006864,0.02613765502248135,0.029695143040664066,0,0.03611838529571619,0.007609071594446366,0.008449034043183952,0,0,0,0.034685508177281485,0.030189238598744998,0,0,0
4,21,0.017406688734162765,0.05969638169158772,0,0.022885515352128752,0.020431457596164822,0,0.017121333181143707,0.013468782102499714,0,0,0,0.03504166191074078,0,0,0,0
4,22,0,0,0.012234669811320755,0.01768867924528302,0,0,0,0.011743317610062894,0,0.02559944968553459,0.01537932389937107,0.12627751572327045,0.02250393081761006,0.011939858490566039,0,0.01768867924528302
4,23,0,0,0.006588189701109335,0.030567262510294048,0,0,0,0.011238676548951219,0.03429734050283389,0.021847599670590516,0.011529331976941335,0.03870561449401734,0,0.0169548999660902,0,0
4,24,0,0,0,0.008683382177358081,0.028492347769456205,0,0.014870291978725714,0,0,0,0,0.07500271355693043,0,0.05736459350917182,0.010202974058395745,0
4,25,0,0,0.013873506266394638,0.042261731273681144,0,0,0,0,0,0.019935878752550276,0.023724861556397553,0,0,0.028737977266103176,0,0
4,26,0.022299478519990066,0.02582567668239384,0,0.0823938415694065,0,0.008045691581822697,0.013210826918301465,0.0776260243357338,0,0.005711447727837099,0,0.01842562701763099,0,0.016786689843555996,0,0
4,27,0,0,0,0,0,0,0,0.030474359699214113,0,0,0,0,0.04031209362808843,0.04986713405325945,0,0.10386159326058687
4,28,0,0,0,0,0.01761695036305202,0,0,0,0,0.02077133674562552,0,0.0997500297583621,0.0074991072491370075,0.01928341864063802,0,0
4,29,0,0,0,0.012567004169148303,0,0,0,0.08957712924359738,0,0,0,0.01876116736152472,0,0,0,0
4,30,0,0,0,0,0,0,0,0,0.016202203499675955,0.08256642903434867,0,0,0,0,0.014322747893713544,0.10304601425793908
4,31,0,0.048888648531718135,0,0.05305283651506138,0,0,0.020442377372775947,0.11584013844573035,0,0,0,0,0.027472824617381427,0,0,0
4,32,0,0,0,0,0.04159703986631654,0,0,0.05699450942945811,0,0.022797803771783243,0.01706851277154452,0.024051086178085462,0,0.029362616376223442,0,0
4,33,0,0,0,0,0,0.00891370885464211,0,0.13010793105299898,0,0,0,0,0,0,0,0.05353595016914568
4,34,0,0.016034494374452604,0,0,0.011790069392979855,0.030856295897055852,0.031664757798288756,0,0,0,0.013137505895034696,0.06898874890520784,0.029306743919692783,0,0,0
4,35,0,0.026881720430107527,0,0.07374220098234435,0.023164741802734635,0.03590866852515598,0,0.05130757998141511,0,0,0,0.027346342758529138,0,0,0,0.011084561263772733
4,36,0,0,0,0.012812203998205294,0.0183458796550177,0.0539907273543048,0.020240291141133657,0.06146866743107832,0,0,0,0,0,0,0,0
4,37,0,0.02971037060105886,0,0.039302398006851445,0,0,0,0,0.0368732482092806,0.014574898785425101,0.02971037060105886,0.017626907505450016,0,0.011024602927436936,0,0
4,38,0,0.023009291014528904,0.06410176466920246,0.005113175781006423,0,0,0,0.05668142420652242,0,0,0,0,0.03753819292885203,0,0,0
4,39,0.008935980085530095,0,0,0,0,0,0,0,0,0.016595391587413032,0.03695666049658518,0,0,0,0.009063636943894811,0.04244590540626795
4,40,0.009536784741144414,0.042643051771117164,0.022888283378746595,0,0.016825613079019072,0.008855585831062671,0,0.06764305177111717,0,0,0,0,0,0.027588555858310628,0,0.046185286103542236
4,41,0.041891305694986676,0.02330048955815827,0,0,0,0,0.017599305942864227,0.0559583565718535,0,0.01375720394125302,0,0.0190865712338105,0,0.024973663010472828,0,0.010410857036623908
4,42,0,0.03162101798518867,0,0.057952274597390385,0.037792406253673444,0,0,0,0,0,0,0,0,0.024979428705771717,0.01775008816268955,0.04161278946749736
4,43,0,0,0,0,0.04405785509564754,0,0.018263014063853895,0.07291874958341665,0,0,0,0,0,0,0,0.035326268079717386
4,44,0,0.03440251572327044,0,0.012264150943396227,0,0,0,0.041257861635220126,0,0,0.015220125786163522,0.02610062893081761,0.011320754716981131,0.023333333333333334,0,0.03264150943396226
4,45,0,0.01561319566859733,0,0.04376731301939058,0,0.007907328128934778,0.031327121631830775,0.03102493074792244,0,0.007806597834298665,0,0,0,0,0,0
4,46,0,0,0,0,0,0,0,0,0,0.05198872533667397,0.012026307547760727,0.06414030692139054,0.042593172564985904,0,0,0.051926088318196055
4,47,0,0,0,0,0,0,0,0,0,0.06173218673218673,0,0,0,0,0.029606879606879608,0.06627764127764128
4,48,0,0,0,0.013650868691644013,0,0,0.010873419217586574,0.01252806996808888,0,0.013237206004018438,0.03072922822361423,0.07085450892329512,0,0.02269235314974589,0,0.07629121853208841
4,49,0,0,0,0,0,0,0.013828389684021296,0,0,0.023508262462836202,0.030560741201687065,0.0565581138076471,0.021503145958653117,0.059323791744451355,0,0
4,50,0,0,0,0,0,0.022437280404364175,0,0.11385070578807865,0,0.03149848979843432,0,0,0.036799605498366514,0,0,0.015410220057942427
4,51,0,0.020675771260677947,0,0,0.015234778823657435,0,0,0,0,0.010011426084117743,0.02301539800859677,0,0,0.033407693563305946,0,0.04679253495837641
4,52,0,0.027512633352049412,0.05259217667976792,0.045355293530476015,0.03556054650945162,0,0,0,0,0,0,0.04186162580323164,0,0,0,0
4,53,0,0.009812235009085403,0,0.060205935796486976,0,0.07565112053301029,0,0.06511205330102968,0,0,0,0,0,0.014536644457904301,0,0.037734706238643244
4,54,0.012796320320792547,0,0,0.0268899634390848,0,0,0,0,0,0,0.018693242127609387,0.047765066635216416,0.011734874395565515,0.059323033376577426,0.028187286236584504,0.04699846680033023
4,55,0,0,0,0.022078438049832567,0,0,0,0,0.011294625120608434,0.03808388671320733,0,0.05959475566150179,0,0.01884329417106533,0.03558658266643964,0.01339463079629945
4,56,0,0.009585842448076688,0,0.08571955266068576,0.03508664126828069,0.01204375076809635,0,0.012289541600098316,0,0,0,0,0,0.02679120068821433,0.018557207816148457,0.016836671992134695
4,57,0,0.008777811642791832,0,0.11734227369704359,0,0,0,0,0,0.05443462359036879,0,0.05260591283145383,0,0,0,0
4,58,0,0,0,0,0.03209800918836141,0.06701378254211332,0.00790199081163859,0,0,0,0,0,0,0,0,0.06597243491577336
4,59,0,0.012241823089961705,0,0,0.014376294808211438,0.008977336932638583,0.04093163412643606,0,0,0,0,0.06102077970996296,0.01927302404419612,0.01801745244522569,0,0.06095800113001444
4,60,0.01974936027819697,0.01318811101633751,0,0.06252870546552064,0,0.05196509415392691,0,0.018830785381536645,0.02407978479102421,0,0,0,0,0,0,0.0363493209107014
4,61,0,0.011066742726754135,0,0.04632059326868226,0.029207073588134628,0.016942384483742155,0,0,0,0,0,0.004791785510553337,0,0.009013120365088419,0,0
4,62,0,0.0141086186540732,0.03783943329397875,0.13618654073199526,0.04173553719008265,0.017001180637544275,0,0,0,0,0,0,0,0,0,0
